"season","opponent","data","player","solo","ast","tot","tfl_yds","tfl","sack_yds","sacks","ff","fr_yds","fumbl","int","int_1","brup","blkd","qh","team","game_id"
2017,"Whittier College","defense","Dylan Byrd","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",732
2017,"Whittier College","defense","Sachi Mindich","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",732
2017,"Whittier College","defense","Matthew Sill","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",732
2017,"Whittier College","defense","Michael Porter","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",732
2017,"Whittier College","defense","Carter Henderso","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",732
2017,"Whittier College","defense","Zach Heffernan","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",732
2017,"Whittier College","defense","Jack Cavellier","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",732
2018,"Cal Lutheran University","defense","S. Satterlee","6","5","11","1.0/4","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","Benjamin Cooney","4","3","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","Cade Moffatt","7","-","7","-/-","-","-/-","-","-","0-0","-/-","-","-","3","-","-","home",743
2018,"Cal Lutheran University","defense","Mitchell Allan","4","3","7","2.0/6","2.0","1.0/4","1.0","-","0-0","-/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","Connor Lehner","4","2","6","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","Dylan Porter","4","1","5","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","M. Cooney","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","Camrion Davis","3","-","3","1.0/10","1.0","-/-","-","-","0-0","-/-","-","-","-","-","1","home",743
2018,"Cal Lutheran University","defense","Alex Plunk","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","C. Henderson","1","-","1","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","J. Cartwright","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","Grant Braught","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","Matt Niemann","1","-","1","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","Luke Livingston","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","Sevion DaCosta","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","Trent Lindsey","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","Mason Hernandez","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","Nick Parise","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",743
2018,"Cal Lutheran University","defense","Ethan Pulley","6","16","22","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","2","away",743
2018,"Cal Lutheran University","defense","Zion Brown","3","5","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",743
2018,"Cal Lutheran University","defense","Izayah Mora","5","3","8","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away",743
2018,"Cal Lutheran University","defense","Mason Evans","4","4","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",743
2018,"Cal Lutheran University","defense","A. Rios-Carlsen","1","5","6","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","1","away",743
2018,"Cal Lutheran University","defense","JW Windsor","1","5","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",743
2018,"Cal Lutheran University","defense","Ty Lozano","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",743
2018,"Cal Lutheran University","defense","Tecoy Porter","2","3","5","1.0/5","1.0","1.0/5","1.0","-","0-0","-/-","-","-","-","-","2","away",743
2018,"Cal Lutheran University","defense","Obasi Dees","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",743
2018,"Cal Lutheran University","defense","Caleb Casimere","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",743
2018,"Cal Lutheran University","defense","Cameron James","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",743
2018,"Cal Lutheran University","defense","C. Sanchez","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",743
2018,"Cal Lutheran University","defense","Chris Kilgore","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",743
2018,"Cal Lutheran University","defense","E. Amaugo","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",743
2018,"Chapman University","defense","Benjamin Cooney","4","1","5","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","1","-","-","home",747
2018,"Chapman University","defense","S. Satterlee","4","1","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",747
2018,"Chapman University","defense","Mitchell Allan","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","1","home",747
2018,"Chapman University","defense","Michael Porter","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",747
2018,"Chapman University","defense","Alex Plunk","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",747
2018,"Chapman University","defense","Connor Lehner","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",747
2018,"Chapman University","defense","M. Cooney","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",747
2018,"Chapman University","defense","M. Stuppiello I","1","1","2","0.5/2","0.5","-/-","-","-","0-0","-/-","-","-","1","-","-","home",747
2018,"Chapman University","defense","Camrion Davis","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",747
2018,"Chapman University","defense","Dylan Porter","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",747
2018,"Chapman University","defense","Cade Moffatt","1","-","1","-/-","-","-/-","-","-","0-0","-/-","1-0","1","3","-","-","home",747
2018,"Chapman University","defense","Jack Cavellier","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",747
2018,"Chapman University","defense","Mason Hernandez","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",747
2018,"Chapman University","defense","Curt Calomeni","7","10","17","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","Sal Ochoa III","5","10","15","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","Dillon Keefe","3","8","11","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","Matt Layton","5","2","7","3.0/15","3.0","1.0/5","1.0","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","David Aarhus","3","3","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","Chris Tsirtsis","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","Chandler Wong","-","5","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","Ricky Medeiros","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","Trent Reed","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","Noah Kjos","2","2","4","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","Franky Narez","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","away",747
2018,"Chapman University","defense","P. Calcagno","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","Nathan Parkin","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","Jonathan Bunnel","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","Dakota Palmer","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","Andrew Dieken","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","Will Mudie","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","B. Briglio","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"Chapman University","defense","Cassady King","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",747
2018,"La Verne University","defense","M. Stuppiello I","5","3","8","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",742
2018,"La Verne University","defense","M. Cooney","5","1","6","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","home",742
2018,"La Verne University","defense","Mitchell Allan","3","3","6","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","1","-","home",742
2018,"La Verne University","defense","Benjamin Cooney","1","4","5","-/-","-","-/-","-","-","0-1","1/-","-","-","1","-","-","home",742
2018,"La Verne University","defense","Connor Lehner","2","3","5","1.5/4","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",742
2018,"La Verne University","defense","Luke Livingston","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",742
2018,"La Verne University","defense","Camrion Davis","2","2","4","1.5/4","1.5","-/-","-","-","0-0","-/-","-","-","1","-","-","home",742
2018,"La Verne University","defense","Alex Plunk","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",742
2018,"La Verne University","defense","Sachi Mindich","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",742
2018,"La Verne University","defense","Cade Moffatt","2","-","2","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","home",742
2018,"La Verne University","defense","Sevion DaCosta","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",742
2018,"La Verne University","defense","Trent Lindsey","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",742
2018,"La Verne University","defense","Jackson Zeledon","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",742
2018,"La Verne University","defense","Lukas Svitek","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",742
2018,"La Verne University","defense","Jack Cavellier","-","1","1","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",742
2018,"La Verne University","defense","Connor Sinclair","1","-","1","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","home",742
2018,"La Verne University","defense","Raymond Moronez","6","6","12","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","away",742
2018,"La Verne University","defense","Andrew Camargo","5","5","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","Preston Carr","1","7","8","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","C. Mooneyhan","4","4","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","Conner Johnson","1","5","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","Jordan Peevy","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","Austin Brown","3","2","5","2.0/14","2.0","2.0/14","2.0","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","Khary Sanders","2","3","5","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","M. Bloomfield","3","2","5","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","Casemi Simmon","-","4","4","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","Derrin Hooks","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","Dominic Honore","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","Brandon Aragon","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","Einar Ramirez","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","Gabriel Lopez","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","Troy Vance","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","Eric Wilson","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","Zack Zavala","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"La Verne University","defense","Joseph Sanchez","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",742
2018,"Northwestern (Minn.) University","defense","Mitchell Allan","2","5","7","1.5/3","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",740
2018,"Northwestern (Minn.) University","defense","Connor Lehner","3","3","6","2.0/4","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",740
2018,"Northwestern (Minn.) University","defense","Benjamin Cooney","4","-","4","-/-","-","-/-","-","-","0-0","-/-","1-25","1","1","-","-","home",740
2018,"Northwestern (Minn.) University","defense","Sachi Mindich","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",740
2018,"Northwestern (Minn.) University","defense","S. Satterlee","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",740
2018,"Northwestern (Minn.) University","defense","M. Cooney","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",740
2018,"Northwestern (Minn.) University","defense","M. Stuppiello I","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",740
2018,"Northwestern (Minn.) University","defense","Connor Sinclair","1","2","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","1","home",740
2018,"Northwestern (Minn.) University","defense","Mason Hernandez","-","3","3","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",740
2018,"Northwestern (Minn.) University","defense","Dylan Porter","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",740
2018,"Northwestern (Minn.) University","defense","Torben Deese","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",740
2018,"Northwestern (Minn.) University","defense","C. Henderson","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",740
2018,"Northwestern (Minn.) University","defense","Camrion Davis","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",740
2018,"Northwestern (Minn.) University","defense","Cade Moffatt","1","-","1","1.0/3","1.0","-/-","-","-","0-0","-/-","1-0","1","2","-","-","home",740
2018,"Northwestern (Minn.) University","defense","Luke Livingston","1","-","1","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","1","home",740
2018,"Northwestern (Minn.) University","defense","Alex Plunk","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home",740
2018,"Northwestern (Minn.) University","defense","Jack Cavellier","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","1","home",740
2018,"Northwestern (Minn.) University","defense","Lukas Svitek","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","1","home",740
2018,"Northwestern (Minn.) University","defense","Noah Nightingal","3","7","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","Chase Marlenee","4","6","10","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","1","away",740
2018,"Northwestern (Minn.) University","defense","Ben Maki","2","5","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","George Obitz","1","6","7","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","Daniel Fenske","5","2","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","Dylan Kahlstrof","1","4","5","1.0/10","1.0","1.0/10","1.0","-","0-1","1/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","Seth Johnson","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away",740
2018,"Northwestern (Minn.) University","defense","Wyatt Fitterer","3","1","4","0.5/2","0.5","-/-","-","1","1-0","-/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","Marcus Scarbrou","1","2","3","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","Ryan Van Maanen","3","-","3","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","Jarodrick Barne","1","2","3","1.5/2","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","Josiah Donat","2","-","2","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","Jacob Brown","2","-","2","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","Carter Michaels","2","-","2","1.0/5","1.0","1.0/5","1.0","-","0-0","-/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","Darrell Myles","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","Josiah Nohr","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","Felipe Ramirez","1","1","2","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","James Gentile","1","1","2","1.5/4","1.5","1.0/2","1.0","-","0-0","-/-","-","-","-","-","1","away",740
2018,"Northwestern (Minn.) University","defense","Trevor Lundberg","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",740
2018,"Northwestern (Minn.) University","defense","TEAM","-","1","1","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","away",740
2018,"Occidental College","defense","Jackson Caudle","8","2","10","1.0/11","1.0","1.0/11","1.0","-","0-1","1/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Garrett Pittman","6","2","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Anthony Solis","5","2","7","2.0/6","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Zachary Ulseth","5","2","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Harrison Wakefield","2","3","5","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Raffi Titizian","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Ethan Kearns","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Billy Grossman","1","2","3","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","John Gayden","1","2","3","1.0/5","1.0","1.0/5","1.0","1","1-0","-/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Donavon Delton","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Arman Henry","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Mason Duran","2","-","2","1.0/4","1.0","1.0/4","1.0","1","1-0","-/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Mitchell Kalauli","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Carlos Fregoso-Zamora","1","1","2","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Kyler Parris","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Seth Holston","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Gabriel Ramos","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",745
2018,"Occidental College","defense","Benjamin Cooney","3","3","6","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",745
2018,"Occidental College","defense","Alex Plunk","6","-","6","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",745
2018,"Occidental College","defense","Dylan Porter","5","1","6","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",745
2018,"Occidental College","defense","Jack Cavellier","5","1","6","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",745
2018,"Occidental College","defense","Jackson Zeledon","3","2","5","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away",745
2018,"Occidental College","defense","Mitchell Allan","1","4","5","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",745
2018,"Occidental College","defense","Torben Deese","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",745
2018,"Occidental College","defense","Matthew Stuppiello III","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",745
2018,"Occidental College","defense","Stiles Satterlee","3","-","3","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",745
2018,"Occidental College","defense","Lukas Svitek","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",745
2018,"Occidental College","defense","Camrion Davis","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",745
2018,"Occidental College","defense","Connor Lehner","2","-","2","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away",745
2018,"Occidental College","defense","Trent Lindsey","2","-","2","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","away",745
2018,"Occidental College","defense","Cade Moffatt","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",745
2018,"Occidental College","defense","Zach Heffernan","1","-","1","-/-","-","-/-","-","1","1-0","-/-","-","-","-","-","-","away",745
2018,"Occidental College","defense","David Chen","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",745
2018,"Occidental College","defense","Mackenzie Cooney","-","-","-","-/-","-","-/-","-","-","0-1","1/-","-","-","-","-","-","away",745
2018,"Pacific Lutheran University","defense","Trewet, Parker","6","5","11","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","1","home",741
2018,"Pacific Lutheran University","defense","Bowles, Parker","7","3","10","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Briggs, Hunter","1","7","8","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Sadettan, Kylan","6","1","7","2.0/6","2.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Anthony, Matt","3","3","6","3.0/19","3.0","3.0/19","3.0","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Zucktriegel, T.","2","4","6","1.0/5","1.0","1.0/5","1.0","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Larson, Max","3","2","5","-/-","-","-/-","-","1","1-1","1/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Bautista, A.","3","2","5","-/-","-","-/-","-","-","0-0","-/-","1-0","1","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Lee, Tyler","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Aliu, Hajriz","1","2","3","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Thomas, Tristan","1","2","3","1.5/9","1.5","1.0/8","1.0","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Sanders, Will","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Barnett, Cody","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Garner, Curtis","1","1","2","1.0/5","1.0","1.0/5","1.0","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Herzog, Jake","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Langner, Mikey","-","1","1","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Nixon, Wesley","1","-","1","1.0/2","1.0","1.0/2","1.0","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Barnett, Carson","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Louthan,Anthony","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Whiting, Colten","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Zimmerman, J","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Rupe, Taylor","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home",741
2018,"Pacific Lutheran University","defense","Camrion Davis","4","4","8","1.0/5","1.0","1.0/5","1.0","-","0-0","-/-","-","-","-","-","-","away",741
2018,"Pacific Lutheran University","defense","Mitchell Allan","2","6","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away",741
2018,"Pacific Lutheran University","defense","Sachi Mindich","2","5","7","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away",741
2018,"Pacific Lutheran University","defense","M. Cooney","1","4","5","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away",741
2018,"Pacific Lutheran University","defense","Sevion DaCosta","1","4","5","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away",741
